item_id	Name	Genre	movieID
737	Barb Wire (1996)	Action|Sci-Fi	1029
2718	Drop Dead Gorgeous (1999)	Comedy	1030
2573	Tango (1998)	Drama	1031
302	Queen Margot (La Reine Margot) (1994)	Drama|Romance	1032
232	Eat Drink Man Woman (1994)	Comedy|Drama	1033
2141	American Tail, An (1986)	Animation|Children's|Comedy	1034
2142	American Tail: Fievel Goes West, An (1991)	Animation|Children's|Comedy	1035
168	First Knight (1995)	Action|Adventure|Drama|Romance	1036
2143	Legend (1985)	Adventure|Fantasy|Romance	1037
2145	Pretty in Pink (1986)	Comedy|Drama|Romance	1038
1344	Cape Fear (1962)	Film-Noir|Thriller	1039
3889	Highlander: Endgame (2000)	Action|Adventure|Fantasy	1040
1275	Highlander (1986)	Action|Adventure	1041
3526	Parenthood (1989)	Comedy|Drama	1042
313	Swan Princess, The (1994)	Animation|Children's	1043
2153	Avengers, The (1998)	Action|Adventure	1044
2083	Muppet Christmas Carol, The (1992)	Children's|Musical	1045
2085	101 Dalmatians (1961)	Animation|Children's	1046
2089	Rescuers Down Under, The (1990)	Animation|Children's	1047
2807	Universal Soldier: The Return (1999)	Action|Sci-Fi	1048
2739	Color Purple, The (1985)	Drama	1049
3397	Great Muppet Caper, The (1981)	Children's|Comedy	1050
3398	Muppets Take Manhattan, The (1984)	Children's|Comedy	1051
3399	Sesame Street Presents Follow That Bird (1985)	Children's|Comedy	1052
327	Tank Girl (1995)	Action|Comedy|Musical|Sci-Fi	1053
1367	101 Dalmatians (1996)	Children's|Comedy	1054
839	Crow: City of Angels, The (1996)	Action|Thriller	1055
1005	D3: The Mighty Ducks (1996)	Children's|Comedy	1056
405	Highlander III: The Sorcerer (1994)	Action|Sci-Fi	1057
1876	Deep Impact (1998)	Action|Drama|Sci-Fi|Thriller	1058
261	Little Women (1994)	Drama	1059
262	Little Princess, A (1995)	Children's|Drama	1060
2248	Say Anything... (1989)	Comedy|Drama|Romance	1061
1013	Parent Trap, The (1961)	Children's|Drama	1062
1882	Godzilla (1998)	Action|Sci-Fi	1063
1956	Ordinary People (1980)	Drama	1064
26	Othello (1995)	Drama	1065
2253	Toys (1992)	Action|Comedy|Fantasy	1066
3705	Bird on a Wire (1990)	Action|Adventure|Romance|Thriller	1067
3633	On Her Majesty's Secret Service (1969)	Action	1068
3635	Spy Who Loved Me, The (1977)	Action	1069
1960	Last Emperor, The (1987)	Drama|War	1070
3639	Man with the Golden Gun, The (1974)	Action	1071
2402	Rambo: First Blood Part II (1985)	Action|War	1072
2404	Rambo III (1988)	Action|War	1073
1606	Kull the Conqueror (1997)	Action|Adventure	1074
1391	Mars Attacks! (1996)	Action|Comedy|Sci-Fi|War	1075
1033	Fox and the Hound, The (1981)	Animation|Children's	1076
291	Poison Ivy II (1995)	Thriller	1077
44	Mortal Kombat (1995)	Action|Adventure	1078
2348	Sid and Nancy (1986)	Drama	1079
940	Adventures of Robin Hood, The (1938)	Action|Adventure	1080
2421	Karate Kid, Part II, The (1986)	Action|Adventure|Drama	1081
2422	Karate Kid III, The (1989)	Action|Adventure|Drama	1082
1126	Drop Dead Fred (1991)	Comedy|Fantasy	1083
1562	Batman & Robin (1997)	Action|Adventure|Crime	1084
1499	Anaconda (1997)	Action|Adventure|Thriller	1085
1064	Aladdin and the King of Thieves (1996)	Animation|Children's|Comedy	1086
532	Serial Mom (1994)	Comedy|Crime|Horror	1087
466	Hot Shots! Part Deux (1993)	Action|Comedy|War	1088
2373	Red Sonja (1985)	Action|Adventure	1089
2014	Freaky Friday (1977)	Children's|Comedy	1090
2953	Home Alone 2: Lost in New York (1992)	Children's|Comedy	1091
2019	Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954)	Action|Drama	1092
616	Aristocats, The (1970)	Animation|Children's	1093
546	Super Mario Bros. (1993)	Action|Adventure|Children's|Sci-Fi	1094
2450	Howard the Duck (1986)	Adventure|Children's|Sci-Fi	1095
475	In the Name of the Father (1993)	Drama	1096
86	White Squall (1996)	Adventure|Drama	1097
2020	Dangerous Liaisons (1988)	Drama|Romance	1098
2025	Lolita (1997)	Drama|Romance	1099
2893	Plunkett & MaCleane (1999)	Action|Drama	1100
3698	Running Man, The (1987)	Action|Adventure|Sci-Fi	1101
485	Last Action Hero (1993)	Action|Comedy	1102
1591	Spawn (1997)	Action|Adventure|Sci-Fi|Thriller	1103
1739	3 Ninjas: High Noon On Mega Mountain (1998)	Action|Children's	1104
3911	Best in Show (2000)	Comedy	1105
1094	Crying Game, The (1992)	Drama|Romance|War	1106
493	Menace II Society (1993)	Action|Crime|Drama	1107
2042	D2: The Mighty Ducks (1994)	Children's|Comedy	1108
1242	Glory (1989)	Action|Drama|War	1109
3930	Creature From the Black Lagoon, The (1954)	Horror	1110
1321	American Werewolf in London, An (1981)	Horror	1111
2990	Licence to Kill (1989)	Action	1112
2991	Live and Let Die (1973)	Action	1113
1327	Amityville Horror, The (1979)	Horror	1114
1258	Shining, The (1980)	Horror	1115
2633	Mummy, The (1932)	Horror|Romance	1116
2638	Mummy's Tomb, The (1942)	Horror	1117
1407	Scream (1996)	Horror|Thriller	1118
1334	Blob, The (1958)	Horror|Sci-Fi	1119
2064	Roger & Me (1989)	Comedy|Documentary	1120
2644	Dracula (1931)	Horror	1121
2646	House of Dracula (1945)	Horror	1122
2647	House of Frankenstein (1944)	Horror	1123
2574	Out-of-Towners, The (1999)	Comedy	1124
1772	Blues Brothers 2000 (1998)	Action|Comedy|Musical	1125
2648	Frankenstein (1931)	Horror	1126
2649	Son of Frankenstein (1939)	Horror	1127
1340	Bride of Frankenstein (1935)	Horror	1128
2653	Son of Dracula (1943)	Horror	1129
1350	Omen, The (1976)	Horror	1130
2160	Rosemary's Baby (1968)	Horror|Thriller	1131
330	Tales from the Hood (1995)	Comedy|Horror	1132
1373	Star Trek V: The Final Frontier (1989)	Action|Adventure|Sci-Fi	1133
842	Tales from the Crypt Presents: Bordello of Blood (1996)	Horror	1134
785	Kingpin (1996)	Comedy	1135
2836	Outside Providence (1999)	Comedy	1136
420	Beverly Hills Cop III (1994)	Action|Comedy	1137
3208	Loaded Weapon 1 (1993)	Action|Comedy	1138
2338	I Still Know What You Did Last Summer (1998)	Horror|Mystery|Thriller	1139
2195	Dirty Work (1998)	Comedy	1140
1974	Friday the 13th (1980)	Horror	1141
879	Relic, The (1997)	Horror	1142
2782	Pit and the Pendulum (1961)	Horror	1143
2789	Damien: Omen II (1978)	Horror	1144
3082	World Is Not Enough, The (1999)	Action|Thriller	1145
2860	Blue Streak (1999)	Comedy	1146
2790	Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)	Horror	1147
3596	Screwed (2000)	Comedy	1148
1994	Poltergeist (1982)	Horror|Thriller	1149
2502	Office Space (1999)	Comedy|Romance	1150
2367	King Kong (1976)	Action|Adventure|Horror	1151
2296	Night at the Roxbury, A (1998)	Comedy	1152
2004	Gremlins 2: The New Batch (1990)	Comedy|Horror	1153
2949	Dr. No (1962)	Action	1154
1717	Scream 2 (1997)	Horror|Thriller	1155
2376	View to a Kill, A (1985)	Action	1156
3752	Me, Myself and Irene (2000)	Comedy	1157
1219	Psycho (1960)	Horror|Thriller	1158
3325	Next Best Thing, The (2000)	Comedy|Drama	1159
1655	Phantoms (1998)	Horror	1160
2103	Tall Tale (1994)	Adventure|Children's	1161
3273	Scream 3 (2000)	Horror|Mystery|Thriller	1162
1694	Apostle, The (1997)	Drama	1163
1468	Booty Call (1997)	Comedy|Romance	1164
585	Brady Bunch Movie, The (1995)	Comedy	1165
3000	Princess Mononoke, The (Mononoke Hime) (1997)	Action|Adventure|Animation	1166
2800	Little Nemo: Adventures in Slumberland (1992)	Animation|Children's	1167
3053	Messenger: The Story of Joan of Arc, The (1999)	Drama|War	1168
3268	Stop! Or My Mom Will Shoot (1992)	Action|Comedy	1169
3774	House Party 2 (1991)	Comedy	1170
3355	Ninth Gate, The (2000)	Thriller	1171
1754	Fallen (1998)	Action|Mystery|Thriller	1172
145	Bad Boys (1995)	Action	1173
1689	Man Who Knew Too Little, The (1997)	Comedy|Mystery	1174
2122	Children of the Corn (1984)	Horror|Thriller	1175
2134	Weird Science (1985)	Comedy	1176
1405	Beavis and Butt-head Do America (1996)	Animation|Comedy	1177
3017	Creepshow 2 (1987)	Horror	1178
1347	Nightmare on Elm Street, A (1984)	Horror	1179
818	Very Brady Sequel, A (1996)	Comedy	1180
3450	Grumpy Old Men (1993)	Comedy	1181
678	Some Folks Call It a Sling Blade (1993)	Drama|Thriller	1182
312	Stuart Saves His Family (1995)	Comedy	1183
173	Judge Dredd (1995)	Action|Adventure|Sci-Fi	1184
2150	Gods Must Be Crazy, The (1980)	Comedy	1185
1425	Fierce Creatures (1997)	Comedy	1186
3896	Way of the Gun, The (2000)	Crime|Thriller	1187
1799	Suicide Kings (1997)	Crime|Drama	1188
256	Junior (1994)	Comedy|Sci-Fi	1189
185	Net, The (1995)	Sci-Fi|Thriller	1190
2163	Attack of the Killer Tomatoes! (1980)	Comedy|Horror	1191
1438	Dante's Peak (1997)	Action|Thriller	1192
833	High School High (1996)	Comedy	1193
2671	Notting Hill (1999)	Comedy|Romance	1194
910	Some Like It Hot (1959)	Comedy|Crime	1195
2249	My Blue Heaven (1990)	Comedy	1196
771	Vie est belle, La (Life is Rosey) (1987)	Comedy|Drama	1197
849	Escape from L.A. (1996)	Action|Adventure|Sci-Fi|Thriller	1198
3120	Distinguished Gentleman, The (1992)	Comedy	1199
3052	Dogma (1999)	Comedy	1200
2189	I Married A Strange Person (1997)	Animation	1201
786	Eraser (1996)	Action|Thriller	1202
429	Cabin Boy (1994)	Comedy	1203
2263	Seventh Sign, The (1988)	Thriller	1204
2265	Nothing But Trouble (1991)	Adventure|Comedy	1205
1034	Freeway (1996)	Crime	1206
798	Daylight (1996)	Action|Adventure|Thriller	1207
799	Frighteners, The (1996)	Comedy|Horror	1208
1037	Lawnmower Man, The (1992)	Action|Sci-Fi|Thriller	1209
3210	Fast Times at Ridgemont High (1982)	Comedy	1210
2413	Clue (1985)	Comedy|Mystery	1211
2416	Back to School (1986)	Comedy	1212
1047	Long Kiss Goodnight, The (1996)	Action|Thriller	1213
3660	Puppet Master (1989)	Horror|Sci-Fi|Thriller	1214
3661	Puppet Master II (1990)	Horror|Sci-Fi|Thriller	1215
2792	Airplane II: The Sequel (1982)	Comedy	1216
1991	Child's Play (1988)	Horror	1217
2794	European Vacation (1985)	Comedy	1218
65	Bio-Dome (1996)	Comedy	1219
1205	Transformers: The Movie, The (1986)	Action|Animation|Children's|Sci-Fi|Thriller|War	1220
3243	Encino Man (1992)	Comedy	1221
2374	Gung Ho (1986)	Comedy|Drama	1222
473	In the Army Now (1994)	Comedy|War	1223
81	Things to Do in Denver when You're Dead (1995)	Crime|Drama|Romance	1224
3258	Death Becomes Her (1992)	Comedy	1225
112	Rumble in the Bronx (1995)	Action|Adventure|Crime	1226
3835	Crush, The (1993)	Thriller	1227
1222	Full Metal Jacket (1987)	Action|Drama|War	1228
3917	Hellraiser (1987)	Horror	1229
2478	Three Amigos! (1986)	Comedy|Western	1230
1248	Touch of Evil (1958)	Crime|Film-Noir|Thriller	1231
1249	Nikita (La Femme Nikita) (1990)	Thriller	1232
3420	...And Justice for All (1979)	Drama|Thriller	1233
3505	No Way Out (1987)	Thriller	1234
1189	Thin Blue Line, The (1988)	Documentary	1235
3507	Odd Couple, The (1968)	Comedy	1236
3435	Double Indemnity (1944)	Crime|Film-Noir	1237
659	Purple Noon (1960)	Crime|Thriller	1238
2202	Lifeboat (1944)	Drama|Thriller|War	1239
1267	Manchurian Candidate, The (1962)	Film-Noir|Thriller	1240
1199	Brazil (1985)	Sci-Fi	1241
2642	Superman III (1983)	Action|Adventure|Sci-Fi	1242
1845	Zero Effect (1998)	Comedy|Thriller	1243
3952	Contender, The (2000)	Drama|Thriller	1244
2148	House (1986)	Comedy|Horror	1245
2149	House II: The Second Story (1987)	Comedy|Horror	1246
3521	Mystery Train (1989)	Comedy|Crime|Drama	1247
674	Barbarella (1968)	Adventure|Sci-Fi	1248
2726	Killing, The (1956)	Crime|Film-Noir	1249
2808	Universal Soldier (1992)	Action|Sci-Fi	1250
3104	Midnight Run (1988)	Action|Adventure|Comedy|Crime	1251
187	Party Girl (1995)	Comedy	1252
903	Vertigo (1958)	Mystery|Thriller	1253
3618	Small Time Crooks (2000)	Comedy	1254
3474	Retroactive (1997)	Sci-Fi|Thriller	1255
11	American President, The (1995)	Comedy|Drama|Romance	1256
2241	Class (1983)	Comedy	1257
3044	Dead Again (1991)	Mystery|Romance|Thriller	1258
196	Species (1995)	Horror|Sci-Fi	1259
911	Charade (1963)	Comedy|Mystery|Romance|Thriller	1260
2176	Rope (1948)	Thriller	1261
3551	Marathon Man (1976)	Thriller	1262
3556	Virgin Suicides, The (1999)	Comedy|Drama	1263
1958	Terms of Endearment (1983)	Comedy|Drama	1264
2322	Soldier (1998)	Action|Adventure|Sci-Fi|Thriller|War	1265
2259	Blame It on Rio (1984)	Comedy|Romance	1266
1388	Jaws 2 (1978)	Action|Horror	1267
3634	Seven Days in May (1964)	Thriller	1268
3708	Firestarter (1984)	Horror|Thriller	1269
1965	Repo Man (1984)	Comedy|Sci-Fi	1270
2409	Rocky II (1979)	Action|Drama	1271
2917	Body Heat (1981)	Crime|Thriller	1272
431	Carlito's Way (1993)	Crime|Drama	1273
2410	Rocky III (1982)	Action|Drama	1274
2411	Rocky IV (1985)	Action|Drama	1275
45	To Die For (1995)	Comedy|Drama	1276
2419	Extremities (1986)	Drama|Thriller	1277
951	His Girl Friday (1940)	Comedy	1278
521	Romeo Is Bleeding (1993)	Crime|Thriller	1279
3740	Big Trouble in Little China (1986)	Action|Comedy	1280
3741	Badlands (1973)	Crime|Drama	1281
2511	Long Goodbye, The (1973)	Crime	1282
1212	Third Man, The (1949)	Mystery|Thriller	1283
1218	Killer, The (Die xue shuang xiong) (1989)	Action|Thriller	1284
3763	F/X (1986)	Action|Crime|Thriller	1285
1227	Once Upon a Time in America (1984)	Crime|Drama|Thriller	1286
556	War Room, The (1993)	Documentary	1287
3338	For All Mankind (1989)	Documentary	1288
125	Flirting With Disaster (1996)	Comedy	1289
3770	Dreamscape (1984)	Adventure|Crime|Sci-Fi|Thriller	1290
1306	Until the End of the World (Bis ans Ende der Welt) (1991)	Drama|Sci-Fi	1291
2973	Crimes and Misdemeanors (1989)	Comedy	1292
3920	Faraway, So Close (In Weiter Ferne, So Nah!) (1993)	Drama|Fantasy	1293
1313	Mad Dog Time (1996)	Crime	1294
2118	Dead Zone, The (1983)	Horror|Thriller	1295
2119	Maximum Overdrive (1986)	Horror	1296
3424	Do the Right Thing (1989)	Comedy|Drama	1297
3361	Bull Durham (1988)	Comedy	1298
2132	Who's Afraid of Virginia Woolf? (1966)	Drama	1299
303	Quick and the Dead, The (1995)	Action|Adventure|Western	1300
2144	Sixteen Candles (1984)	Comedy	1301
175	Kids (1995)	Drama	1302
2301	History of the World: Part I (1981)	Comedy	1303
2245	Working Girl (1988)	Comedy|Drama	1304
2757	Frances (1982)	Drama	1305
3707	Nine 1/2 Weeks (1986)	Drama	1306
425	Blue Sky (1994)	Drama|Romance	1307
2915	Risky Business (1983)	Comedy	1308
372	Reality Bites (1994)	Comedy|Drama	1309
2352	Big Chill, The (1983)	Comedy|Drama	1310
1057	Everyone Says I Love You (1996)	Comedy|Musical|Romance	1311
468	Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)	Comedy|Romance	1312
1663	Stripes (1981)	Comedy	1313
2709	Muppets From Space (1999)	Children's|Comedy	1314
157	Canadian Bacon (1994)	Comedy|War	1315
1920	Small Soldiers (1998)	Animation|Children's|Fantasy|War	1316
688	Operation Dumbo Drop (1995)	Action|Adventure|Comedy|War	1317
3676	Eraserhead (1977)	Drama|Horror	1318
3422	She's Gotta Have It (1986)	Comedy|Romance	1319
3423	School Daze (1988)	Drama	1320
719	Multiplicity (1996)	Comedy	1321
3426	Jungle Fever (1991)	Drama|Romance	1322
3287	Tigger Movie, The (2000)	Animation|Children's	1323
2558	Forces of Nature (1999)	Comedy|Romance	1324
217	Babysitter, The (1995)	Drama|Thriller	1325
2053	Honey, I Blew Up the Kid (1992)	Children's|Comedy|Sci-Fi	1326
2059	Parent Trap, The (1998)	Children's|Drama	1327
724	Craft, The (1996)	Drama|Horror	1328
3502	My Life (1993)	Drama	1329
3506	North Dallas Forty (1979)	Comedy|Drama	1330
3360	Hoosiers (1986)	Drama	1331
1833	Mercury Rising (1998)	Action|Drama|Thriller	1332
3	Grumpier Old Men (1995)	Comedy|Romance	1333
5	Father of the Bride Part II (1995)	Comedy	1334
804	She's the One (1996)	Comedy|Romance	1335
3441	Red Dawn (1984)	Action|War	1336
234	Exit to Eden (1994)	Comedy	1337
236	French Kiss (1995)	Comedy|Romance	1338
237	Forget Paris (1995)	Comedy|Romance	1339
2146	St. Elmo's Fire (1985)	Drama|Romance	1340
673	Space Jam (1996)	Adventure|Animation|Children's|Comedy|Fantasy	1341
315	Specialist, The (1994)	Action	1342
2154	How Stella Got Her Groove Back (1998)	Drama|Romance	1343
1285	Heathers (1989)	Comedy	1344
252	I.Q. (1994)	Comedy|Romance	1345
3614	Honeymoon in Vegas (1992)	Comedy|Romance	1346
1298	Pink Floyd - The Wall (1982)	Drama|Musical|War	1347
3543	Diner (1982)	Comedy|Drama	1348
1003	Extreme Measures (1996)	Drama|Thriller	1349
694	Substitute, The (1996)	Action	1350
3040	Meatballs (1979)	Comedy	1351
2313	Elephant Man, The (1980)	Drama	1352
267	Major Payne (1994)	Comedy	1353
195	Something to Talk About (1995)	Comedy|Drama|Romance	1354
2247	Married to the Mob (1988)	Comedy	1355
1880	Lawn Dogs (1997)	Drama	1356
413	Airheads (1994)	Comedy	1357
416	Bad Girls (1994)	Western	1358
1888	Hope Floats (1998)	Comedy|Drama|Romance	1359
276	Milk Money (1994)	Comedy|Romance	1360
278	Miami Rhapsody (1995)	Comedy	1361
3056	Oxygen (1999)	Thriller	1362
1381	Grease 2 (1982)	Comedy|Musical|Romance	1363
1457	Fools Rush In (1997)	Comedy|Romance	1364
852	Tin Cup (1996)	Comedy|Romance	1365
2906	Random Hearts (1999)	Drama|Romance	1366
1021	Angels in the Outfield (1994)	Children's|Comedy	1367
350	Client, The (1994)	Drama|Mystery|Thriller	1368
424	Blue Chips (1994)	Drama	1369
3130	Bonfire of the Vanities (1990)	Comedy	1370
2403	First Blood (1982)	Action	1371
3206	Against All Odds (1984)	Romance	1372
3063	Poison Ivy (1992)	Thriller	1373
2261	One Crazy Summer (1986)	Comedy	1374
38	It Takes Two (1995)	Comedy	1375
2262	About Last Night... (1986)	Comedy|Drama|Romance	1376
1463	That Old Feeling (1997)	Comedy|Romance	1377
1390	My Fellow Americans (1996)	Comedy	1378
2266	Butcher's Wife, The (1991)	Comedy|Romance	1379
2269	Indecent Proposal (1993)	Drama	1380
1100	Days of Thunder (1990)	Action|Romance	1381
432	City Slickers II: The Legend of Curly's Gold (1994)	Comedy|Western	1382
2779	Heaven Can Wait (1978)	Comedy	1383
361	It Could Happen to You (1994)	Drama|Romance	1384
2412	Rocky V (1990)	Action|Drama	1385
1541	Addicted to Love (1997)	Comedy|Romance	1386
3219	Pacific Heights (1990)	Thriller	1387
2418	Nothing in Common (1986)	Comedy	1388
3584	Breathless (1983)	Action|Drama|Romance|Thriller	1389
511	Program, The (1993)	Action|Drama	1390
518	Road to Wellville, The (1994)	Comedy	1391
445	Fatal Instinct (1993)	Comedy	1392
2420	Karate Kid, The (1984)	Drama	1393
3152	Last Picture Show, The (1971)	Drama	1394
378	Speechless (1994)	Comedy|Romance	1395
1556	Speed 2: Cruise Control (1997)	Action|Romance|Thriller	1396
3590	Lords of Flatbush, The (1974)	Comedy	1397
450	With Honors (1994)	Comedy|Drama	1398
2798	Problem Child (1990)	Comedy	1399
381	When a Man Loves a Woman (1994)	Drama	1400
455	Free Willy (1993)	Adventure|Children's|Drama	1401
1703	For Richer or Poorer (1997)	Comedy	1402
3308	Flamingo Kid, The (1984)	Comedy|Drama	1403
64	Two if by Sea (1996)	Comedy|Romance	1404
3098	Natural, The (1984)	Drama	1405
2942	Flashdance (1983)	Drama|Romance	1406
2875	Sommersby (1993)	Drama|Mystery|Romance	1407
605	One Fine Day (1996)	Drama|Romance	1408
609	Homeward Bound II: Lost in San Francisco (1996)	Adventure|Children's	1409
463	Guilty as Sin (1993)	Crime|Drama|Thriller	1410
1713	Mouse Hunt (1997)	Children's|Comedy	1411
1640	How to Be a Player (1997)	Comedy	1412
467	Live Nude Girls (1995)	Comedy	1413
74	Bed of Roses (1996)	Drama|Romance	1414
3248	Sister Act 2: Back in the Habit (1993)	Comedy	1415
2447	Varsity Blues (1999)	Comedy|Drama	1416
2950	Blue Lagoon, The (1980)	Adventure|Drama|Romance	1417
3684	Fabulous Baker Boys, The (1989)	Drama|Romance	1418
3686	Flatliners (1990)	Thriller	1419
612	Pallbearer, The (1996)	Comedy	1420
540	Sliver (1993)	Thriller	1421
3689	Porky's II: The Next Day (1983)	Comedy	1422
471	Hudsucker Proxy, The (1994)	Comedy|Romance	1423
472	I'll Do Anything (1994)	Comedy|Drama	1424
2459	Texas Chainsaw Massacre, The (1974)	Horror	1425
1588	George of the Jungle (1997)	Children's|Comedy	1426
118	If Lucy Fell (1996)	Comedy|Romance	1427
3690	Porky's Revenge (1985)	Comedy	1428
550	Threesome (1994)	Comedy|Romance	1429
3331	My Tutor (1983)	Drama	1430
3263	White Men Can't Jump (1992)	Comedy	1431
487	Lightning Jack (1994)	Comedy|Western	1432
2463	Ruthless People (1986)	Comedy	1433
94	Beautiful Girls (1996)	Drama	1434
122	Boomerang (1992)	Comedy|Romance	1435
1593	Picture Perfect (1997)	Comedy|Romance	1436
3846	Easy Money (1983)	Comedy	1437
491	Man Without a Face, The (1993)	Drama	1438
3274	Single White Female (1992)	Action	1439
2473	Soul Man (1986)	Comedy	1440
499	Mr. Wonderful (1993)	Comedy|Romance	1441
207	Walk in the Clouds, A (1995)	Drama|Romance	1442
135	Down Periscope (1996)	Comedy	1443
1180	Hear My Song (1991)	Comedy	1444
3364	Asphalt Jungle, The (1950)	Crime|Film-Noir	1445
2066	Out of the Past (1947)	Film-Noir	1446
3469	Inherit the Wind (1960)	Drama	1447
905	It Happened One Night (1934)	Comedy	1448
922	Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)	Film-Noir	1449
2186	Strangers on a Train (1951)	Film-Noir|Thriller	1450
930	Notorious (1946)	Film-Noir|Romance|Thriller	1451
947	My Man Godfrey (1936)	Comedy	1452
3730	Conversation, The (1974)	Drama|Mystery	1453
955	Bringing Up Baby (1938)	Comedy	1454
528	Scout, The (1994)	Drama	1455
3683	Blood Simple (1984)	Drama|Film-Noir	1456
1237	Seventh Seal, The (Sjunde inseglet, Det) (1957)	Drama	1457
2550	Haunting, The (1963)	Horror|Thriller	1458
144	Brothers McMullen, The (1995)	Comedy	1459
901	Funny Face (1957)	Comedy|Musical	1460
906	Gaslight (1944)	Mystery|Thriller	1461
3548	Auntie Mame (1958)	Comedy|Drama	1462
334	Vanya on 42nd Street (1994)	Drama	1463
846	Flirt (1995)	Drama	1464
928	Rebecca (1940)	Romance|Thriller	1465
1208	Apocalypse Now (1979)	Drama|War	1466
1224	Henry V (1989)	Drama|War	1467
3366	Where Eagles Dare (1969)	Action|Adventure|War	1468
3370	Betrayed (1988)	Drama|Thriller	1469
1785	King of New York (1990)	Action|Crime	1470
3102	Jagged Edge (1985)	Thriller	1471
3062	Longest Day, The (1962)	Action|Drama|War	1472
3726	Assault on Precinct 13 (1976)	Action|Thriller	1473
2363	Godzilla (Gojira) (1954)	Action|Sci-Fi	1474
2944	Dirty Dozen, The (1967)	Action|War	1475
3836	Kelly's Heroes (1970)	Action|Comedy|War	1476
3769	Thunderbolt and Lightfoot (1974)	Action	1477
1085	Old Man and the Sea, The (1958)	Adventure|Drama	1478
3405	Night to Remember, A (1958)	Action|Drama	1479
2534	Avalanche (1978)	Action	1480
3197	Presidio, The (1988)	Action	1481
494	Executive Decision (1996)	Action|Thriller	1482
1176	Double Life of Veronique, The (La Double Vie de Véronique) (1991)	Drama	1483
3943	Bamboozled (2000)	Comedy	1484
3949	Requiem for a Dream (2000)	Drama	1485
1922	Whatever (1998)	Drama	1486
3554	Love and Basketball (2000)	Drama|Romance	1487
1041	Secrets & Lies (1996)	Drama	1488
1657	Wonderland (1997)	Documentary	1489
2544	School of Flesh, The (L' École de la chair) (1998)	Drama	1490
2208	Lady Vanishes, The (1938)	Comedy|Mystery|Romance|Thriller	1491
2065	Purple Rose of Cairo, The (1985)	Comedy|Drama|Romance	1492
3012	Battling Butler (1926)	Comedy	1493
3022	General, The (1927)	Comedy	1494
3028	Taming of the Shrew, The (1967)	Comedy	1495
1281	Great Dictator, The (1940)	Comedy	1496
3462	Modern Times (1936)	Comedy	1497
1937	Going My Way (1944)	Comedy	1498
1297	Real Genius (1985)	Comedy	1499
2747	Little Shop of Horrors, The (1960)	Comedy|Horror	1500
921	My Favorite Year (1982)	Comedy	1501
3200	Last Detail, The (1973)	Comedy|Drama	1502
933	To Catch a Thief (1955)	Comedy|Romance|Thriller	1503
3640	King in New York, A (1957)	Comedy|Drama	1504
1976	Friday the 13th Part 3: 3D (1982)	Horror	1505
946	To Be or Not to Be (1942)	Comedy|Drama|War	1506
2922	Hang 'em High (1967)	Western	1507
2780	Raven, The (1963)	Comedy|Horror	1508
3088	Harvey (1950)	Comedy	1509
957	Scarlet Letter, The (1926)	Drama	1510
2935	Lady Eve, The (1941)	Comedy|Romance	1511
2936	Sullivan's Travels (1942)	Comedy	1512
3096	My Man Godfrey (1957)	Comedy	1513
961	Little Lord Fauntleroy (1936)	Drama	1514
2870	Barefoot in the Park (1967)	Comedy	1515
3244	Goodbye Girl, The (1977)	Comedy|Romance	1516
1235	Harold and Maude (1971)	Comedy	1517
3341	Born Yesterday (1950)	Comedy	1518
3349	Perils of Pauline, The (1947)	Comedy	1519
3429	Creature Comforts (1990)	Animation|Comedy	1520
3286	Snow Day (2000)	Comedy	1521
28	Persuasion (1995)	Romance	1522
3159	Fantasia 2000 (1999)	Animation|Children's|Musical	1523
3821	Nutty Professor II: The Klumps (2000)	Comedy	1524
3787	Shower (Xizhao) (1999)	Comedy	1525
1680	Sliding Doors (1998)	Drama|Romance	1526
3935	Kronos (1973)	Horror	1527
1183	English Patient, The (1996)	Drama|Romance|War	1528
3504	Network (1976)	Comedy|Drama	1529
2637	Mummy's Hand, The (1940)	Horror	1530
2565	King and I, The (1956)	Musical	1531
154	Belle de jour (1967)	Drama	1532
1699	Butcher Boy, The (1998)	Drama	1533
2206	Suspicion (1941)	Mystery|Thriller	1534
1333	Birds, The (1963)	Horror	1535
3018	Re-Animator (1985)	Horror	1536
3019	Drugstore Cowboy (1989)	Crime|Drama	1537
2071	And the Band Played On (1993)	Drama	1538
1272	Patton (1970)	Drama|War	1539
1348	Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)	Horror	1540
2650	Ghost of Frankenstein, The (1942)	Horror	1541
2303	Nashville (1975)	Drama|Musical	1542
1295	Unbearable Lightness of Being, The (1988)	Drama	1543
907	Gay Divorcee, The (1934)	Comedy|Musical|Romance	1544
1299	Killing Fields, The (1984)	Drama|War	1545
3546	What Ever Happened to Baby Jane? (1962)	Drama|Thriller	1546
2817	Aces: Iron Eagle III (1992)	Action|War	1547
2674	Loss of Sexual Innocence, The (1999)	Drama	1548
1946	Marty (1955)	Drama|Romance	1549
3110	Country (1984)	Drama	1550
3111	Places in the Heart (1984)	Drama	1551
2178	Frenzy (1972)	Thriller	1552
1017	Swiss Family Robinson (1960)	Adventure|Children's	1553
